customer_id,full_name,email,country,join_date,segment,is_active
357,Jesse Perry,jesseperry_357@example.com,Australia,2023-05-02,premium,True
358,Jeffery Ortega,jefferyortega_358@example.com,India,2023-04-25,retail,True
359,Christian Leblanc,christianleblanc_359@example.com,India,2023-02-02,retail,False
360,Ronald Davis,ronalddavis_360@example.com,India,2024-08-03,retail,True
361,Parker Cain,parkercain_361@example.com,Japan,2024-12-16,retail,True
362,Laurie Hoffman,lauriehoffman_362@example.com,Germany,2022-10-11,business,True
363,Bryan Gomez,bryangomez_363@example.com,India,2024-01-31,retail,True
364,Nicole Parrish,nicoleparrish_364@example.com,Japan,2022-09-13,retail,True
365,Tracy Burke,tracyburke_365@example.com,France,2024-07-09,business,True
366,Kenneth Lewis,kennethlewis_366@example.com,Singapore,2022-07-07,business,True
367,Courtney Rodriguez,courtneyrodriguez_367@example.com,India,2023-12-17,business,True
368,Holly Farmer,hollyfarmer_368@example.com,Singapore,2024-10-25,retail,True
369,Renee Bruce,reneebruce_369@example.com,United Kingdom,2024-02-07,retail,True
370,Sabrina Austin,sabrinaaustin_370@example.com,United Kingdom,2023-11-18,retail,True
371,Allison Hickman,allisonhickman_371@example.com,France,2024-08-25,retail,True
372,Debra White,debrawhite_372@example.com,India,2024-07-07,retail,False
373,Ellen Morgan,ellenmorgan_373@example.com,United States,2023-06-09,retail,True
374,Sergio Knight,sergioknight_374@example.com,Brazil,2024-12-16,retail,True
375,Charles Schultz,charlesschultz_375@example.com,Germany,2023-09-09,retail,True
376,Paul Lewis,paullewis_376@example.com,Brazil,2024-07-25,retail,True
377,Glen Wood,glenwood_377@example.com,India,2022-02-03,retail,True
378,Paula Bradley,paulabradley_378@example.com,Canada,2023-08-20,retail,True
379,Anthony Moore,anthonymoore_379@example.com,Germany,2024-05-03,retail,True
380,Megan Nelson,megannelson_380@example.com,Japan,2024-01-09,retail,True
381,Karla Ramos,karlaramos_381@example.com,Japan,2024-11-05,retail,True
382,Paul Wilson,paulwilson_382@example.com,India,2022-03-31,retail,False
383,Douglas Gregory,douglasgregory_383@example.com,France,2022-02-03,retail,True
384,Mr. Andrew Foster,mrandrewfoster_384@example.com,Germany,2022-08-01,retail,True
385,Aimee Turner,aimeeturner_385@example.com,Australia,2022-10-01,retail,True
386,Chad Scott,chadscott_386@example.com,Canada,2024-08-09,premium,True
387,Adam Burgess,adamburgess_387@example.com,Canada,2022-10-04,retail,True
388,James Padilla,jamespadilla_388@example.com,India,2022-03-17,retail,True
389,Sandra Drake,sandradrake_389@example.com,Germany,2022-03-27,retail,True
390,Scott Williams,scottwilliams_390@example.com,Singapore,2024-08-27,retail,True
391,Thomas Atkins,thomasatkins_391@example.com,Germany,2023-08-09,retail,True
392,Laura Mckinney,lauramckinney_392@example.com,Australia,2023-07-14,retail,True
393,Brian Smith,briansmith_393@example.com,Singapore,2024-06-19,business,True
394,Robert Montgomery,robertmontgomery_394@example.com,Canada,2024-10-13,retail,True
395,Tamara Davis,tamaradavis_395@example.com,Japan,2023-07-01,business,True
396,Dana Chapman,danachapman_396@example.com,United Kingdom,2024-05-31,retail,True
397,Jennifer Collins,jennifercollins_397@example.com,Japan,2023-08-25,retail,True
398,Gary Jackson,garyjackson_398@example.com,France,2023-09-20,retail,True
399,Ashley Hicks,ashleyhicks_399@example.com,Canada,2024-06-28,retail,True
400,Hannah Luna,hannahluna_400@example.com,Australia,2024-06-09,retail,False
401,Robin Young,robinyoung_401@example.com,United States,2022-06-03,retail,True
402,Craig Morrison,craigmorrison_402@example.com,Japan,2022-11-24,premium,True
403,Mary Thompson,marythompson_403@example.com,Brazil,2024-06-16,retail,True
404,Kathleen Webster,kathleenwebster_404@example.com,Australia,2024-01-12,retail,True
405,Joann Glass,joannglass_405@example.com,Brazil,2022-11-11,retail,False
406,Madison Weber,madisonweber_406@example.com,Australia,2024-06-28,retail,True
407,Lori Hernandez,lorihernandez_407@example.com,Japan,2024-01-22,retail,True
408,Jeremy Turner,jeremyturner_408@example.com,Germany,2022-08-21,retail,True
409,Anthony Romero,anthonyromero_409@example.com,Japan,2024-03-03,business,True
410,Jesse Brown,jessebrown_410@example.com,France,2024-07-02,retail,True
411,Angela Lin,angelalin_411@example.com,India,2023-02-14,retail,True
412,Lisa Hunter,lisahunter_412@example.com,India,2022-12-20,business,True
413,Julian Conner,julianconner_413@example.com,United Kingdom,2023-10-17,retail,True
414,Joanna Pacheco,joannapacheco_414@example.com,Japan,2023-08-18,business,True
415,Erica Alvarez,ericaalvarez_415@example.com,Canada,2024-01-11,retail,True
416,Antonio Garcia,antoniogarcia_416@example.com,Germany,2022-10-12,retail,True
417,Gwendolyn Klein,gwendolynklein_417@example.com,Australia,2024-01-26,retail,False
418,Carrie Wright,carriewright_418@example.com,Canada,2022-06-26,retail,True
419,Jeffrey Mills,jeffreymills_419@example.com,India,2024-12-12,retail,True
420,Jake Campbell,jakecampbell_420@example.com,Brazil,2022-06-01,retail,True
421,George Harper,georgeharper_421@example.com,United Kingdom,2024-07-10,retail,True
422,Maria Jones,mariajones_422@example.com,Canada,2023-01-08,retail,True
423,Michael Mitchell,michaelmitchell_423@example.com,Japan,2022-04-24,business,True
424,Mary Escobar,maryescobar_424@example.com,France,2022-12-04,retail,False
425,Felicia Aguilar,feliciaaguilar_425@example.com,Germany,2023-12-10,business,True
426,Gregory Ponce,gregoryponce_426@example.com,France,2022-06-11,retail,True
427,Jenna Larson,jennalarson_427@example.com,Japan,2023-07-17,retail,True
428,Emily Bennett,emilybennett_428@example.com,Japan,2022-07-11,retail,True
429,Robin Santiago,robinsantiago_429@example.com,Brazil,2022-11-12,retail,True
430,Nancy Jennings,nancyjennings_430@example.com,Brazil,2023-11-23,business,True
431,Maria Henderson,mariahenderson_431@example.com,United States,2022-06-16,retail,True
432,Jack White,jackwhite_432@example.com,Brazil,2023-06-27,retail,True
433,Travis Tucker,travistucker_433@example.com,Singapore,2022-03-04,retail,True
434,Chad Jones,chadjones_434@example.com,France,2023-09-11,retail,True
435,Ashley Wise,ashleywise_435@example.com,Singapore,2023-09-02,retail,True
436,Sophia Johnson,sophiajohnson_436@example.com,Canada,2024-06-19,retail,True
437,Ralph Anderson,ralphanderson_437@example.com,Australia,2022-10-22,retail,True
438,Christopher Guerra,christopherguerra_438@example.com,Australia,2024-03-27,retail,True
439,Rhonda Martin,rhondamartin_439@example.com,Japan,2022-08-06,retail,True
440,Jason Rhodes,jasonrhodes_440@example.com,France,2024-07-09,retail,True
441,Jeremy Mitchell,jeremymitchell_441@example.com,France,2024-02-26,business,True
442,Joann Ferguson,joannferguson_442@example.com,Canada,2023-11-02,business,True
443,Robert Harrison,robertharrison_443@example.com,Germany,2022-11-23,retail,True
444,Holly Valentine,hollyvalentine_444@example.com,India,2023-09-24,retail,True
445,Mrs. Diane Reyes,mrsdianereyes_445@example.com,Singapore,2024-11-01,retail,True
446,Tracy Montoya,tracymontoya_446@example.com,Brazil,2023-12-24,retail,True
447,Brenda Wright,brendawright_447@example.com,Brazil,2024-08-21,retail,True
448,Shelly Spencer,shellyspencer_448@example.com,United Kingdom,2024-06-01,retail,True
449,Ryan Rosales,ryanrosales_449@example.com,Australia,2024-04-05,retail,True
450,Phillip Nelson,phillipnelson_450@example.com,Brazil,2023-02-03,retail,True
451,Brittany Kim,brittanykim_451@example.com,Singapore,2024-10-29,retail,True
452,Courtney Hayes,courtneyhayes_452@example.com,Brazil,2022-09-01,retail,True
453,Alexander Brown,alexanderbrown_453@example.com,Australia,2023-11-26,retail,True
454,Cynthia Vang,cynthiavang_454@example.com,Canada,2023-02-12,retail,True
455,Alfred Galvan,alfredgalvan_455@example.com,United States,2022-04-03,retail,True
456,Marie Moody,mariemoody_456@example.com,India,2024-11-29,retail,True
457,Dustin Gallegos,dustingallegos_457@example.com,Japan,2022-10-14,retail,True
458,Brenda Thornton,brendathornton_458@example.com,Canada,2024-03-15,premium,True
459,Aaron Miller,aaronmiller_459@example.com,France,2023-11-20,retail,True
460,Ruben Dunn,rubendunn_460@example.com,India,2023-09-06,retail,True
461,Kelsey Rodriguez,kelseyrodriguez_461@example.com,Australia,2022-08-13,premium,True
462,Eric Williams,ericwilliams_462@example.com,United States,2024-08-29,retail,True
463,Riley Bryant,rileybryant_463@example.com,Brazil,2023-04-12,retail,True
464,Taylor Carlson,taylorcarlson_464@example.com,Canada,2024-12-09,retail,True
465,Jose Allen,joseallen_465@example.com,Singapore,2022-10-30,business,True
466,Jeffrey Mendez,jeffreymendez_466@example.com,Brazil,2022-08-14,retail,True
467,Jason Beck,jasonbeck_467@example.com,Singapore,2022-11-07,retail,True
468,William Jones,williamjones_468@example.com,Japan,2024-08-23,business,True
469,Katie Mcneil,katiemcneil_469@example.com,United States,2022-10-10,retail,True
470,Jeanette Harrison,jeanetteharrison_470@example.com,India,2024-12-12,retail,False
471,Veronica King,veronicaking_471@example.com,India,2024-12-27,retail,True
472,Richard Cooper,richardcooper_472@example.com,France,2024-09-18,retail,True
473,Lori Ingram,loriingram_473@example.com,Japan,2023-09-04,retail,False
474,Evelyn Williams,evelynwilliams_474@example.com,France,2023-08-15,retail,True
475,Robin Thompson,robinthompson_475@example.com,India,2023-10-12,retail,True
476,Julie Dominguez,juliedominguez_476@example.com,France,2023-08-13,retail,True
477,Robin Brown,robinbrown_477@example.com,Singapore,2024-03-19,business,False
478,Judith Carter,judithcarter_478@example.com,Canada,2023-08-18,retail,False
479,Curtis Williams,curtiswilliams_479@example.com,United Kingdom,2023-12-11,business,True
480,Kaylee Hays,kayleehays_480@example.com,India,2023-03-15,retail,True
481,Dawn Mullins,dawnmullins_481@example.com,Japan,2023-07-11,retail,True
482,Howard Norman,howardnorman_482@example.com,Brazil,2023-05-06,retail,True
483,Evelyn Martinez,evelynmartinez_483@example.com,Japan,2023-04-08,retail,True
484,Steve Paul,stevepaul_484@example.com,Singapore,2023-11-08,retail,True
485,Jasmine Beltran,jasminebeltran_485@example.com,Canada,2022-01-11,premium,False
486,Jonathan Glass MD,jonathanglassmd_486@example.com,Canada,2024-04-13,retail,True
487,Monica Miller,monicamiller_487@example.com,India,2024-09-04,retail,True
488,Samantha Gardner,samanthagardner_488@example.com,France,2023-10-20,retail,True
489,Bobby Guerrero,bobbyguerrero_489@example.com,United Kingdom,2023-04-21,retail,True
490,Lance Simmons,lancesimmons_490@example.com,United States,2022-12-25,retail,True
491,Heather Williams,heatherwilliams_491@example.com,United States,2024-03-24,retail,True
492,Heather Bolton,heatherbolton_492@example.com,France,2022-03-18,retail,True
493,William Gould,williamgould_493@example.com,United Kingdom,2023-11-18,retail,False
494,Mark Cox,markcox_494@example.com,Japan,2024-12-09,retail,False
495,Meghan Cisneros,meghancisneros_495@example.com,Japan,2024-08-16,retail,True
496,Lawrence Harrington,lawrenceharrington_496@example.com,Australia,2022-11-29,retail,True
497,Austin Osborne,austinosborne_497@example.com,Canada,2022-01-29,retail,True
498,James Bradley,jamesbradley_498@example.com,Brazil,2023-01-31,retail,True
499,Meghan Rush,meghanrush_499@example.com,Singapore,2024-05-25,retail,True
500,Phillip Berry,phillipberry_500@example.com,United Kingdom,2023-01-14,premium,True
501,Jennifer Banks,jenniferbanks_501@example.com,Germany,2022-01-14,retail,True
502,Brian Fitzgerald,brianfitzgerald_502@example.com,France,2023-11-07,retail,True
503,Mr. Justin Green III,mrjustingreeniii_503@example.com,United States,2023-06-20,retail,True
504,Zachary Mitchell,zacharymitchell_504@example.com,United States,2022-08-31,retail,True
505,Katherine Martinez,katherinemartinez_505@example.com,Japan,2023-09-29,retail,True
506,Jodi Roach,jodiroach_506@example.com,France,2024-01-23,retail,True
507,Brandon Fleming,brandonfleming_507@example.com,Canada,2024-09-06,retail,True
508,Emma Reed,emmareed_508@example.com,Brazil,2024-02-05,retail,True
509,Joshua Vance,joshuavance_509@example.com,India,2023-03-24,retail,True
510,Michelle Ho,michelleho_510@example.com,Brazil,2022-06-17,retail,True
511,Rebecca Hicks,rebeccahicks_511@example.com,Australia,2022-06-09,business,True
512,Curtis Taylor,curtistaylor_512@example.com,Japan,2024-11-01,retail,True
513,Allison Spencer,allisonspencer_513@example.com,Canada,2023-11-03,business,True
514,Robert Arnold,robertarnold_514@example.com,Germany,2024-09-28,retail,True
515,Angelica Parker,angelicaparker_515@example.com,United States,2024-07-17,retail,True
516,Dr. Kelly Hammond DVM,drkellyhammonddvm_516@example.com,Brazil,2022-04-29,retail,True
517,William Day,williamday_517@example.com,France,2022-02-14,retail,True
518,Michael Cooper,michaelcooper_518@example.com,Germany,2022-05-30,retail,True
519,Penny Bowman,pennybowman_519@example.com,United Kingdom,2022-05-04,business,True
520,Vincent Reynolds,vincentreynolds_520@example.com,India,2022-03-06,retail,True
521,Amy Martinez,amymartinez_521@example.com,Canada,2024-05-10,retail,True
522,Christopher Morris,christophermorris_522@example.com,India,2024-02-13,retail,True
523,Hannah Everett,hannaheverett_523@example.com,Japan,2022-09-30,retail,True
524,Sarah King,sarahking_524@example.com,Canada,2024-03-15,retail,True
525,Krista Martinez,kristamartinez_525@example.com,Germany,2022-01-08,retail,False
526,Joseph Shaw,josephshaw_526@example.com,India,2024-05-18,retail,True
527,Todd Moore,toddmoore_527@example.com,Germany,2024-08-01,retail,True
528,Michelle Jacobs,michellejacobs_528@example.com,United Kingdom,2022-03-07,business,True
529,Kristy Bryan,kristybryan_529@example.com,United States,2023-05-08,retail,True
530,Angel May,angelmay_530@example.com,United States,2024-07-03,retail,True
531,Marilyn Wang,marilynwang_531@example.com,United States,2023-05-17,retail,True
532,Mark Jimenez,markjimenez_532@example.com,Germany,2023-03-21,retail,True
533,Donna Frye,donnafrye_533@example.com,Canada,2024-10-28,premium,True
534,Dr. Michael Evans,drmichaelevans_534@example.com,Brazil,2023-10-16,retail,True
535,Anthony Gonzales,anthonygonzales_535@example.com,Australia,2023-05-01,retail,True
536,Mr. Lawrence Edwards,mrlawrenceedwards_536@example.com,Japan,2023-03-29,retail,True
537,Morgan Valencia,morganvalencia_537@example.com,Japan,2022-12-25,retail,True
538,Bianca Wood,biancawood_538@example.com,India,2022-04-07,premium,False
539,Emma Owens,emmaowens_539@example.com,Singapore,2024-12-10,retail,True
540,David Davis,daviddavis_540@example.com,Canada,2023-09-07,retail,True
541,James Gilbert,jamesgilbert_541@example.com,India,2023-05-09,business,True
542,Sean Moore,seanmoore_542@example.com,Canada,2024-08-06,business,True
543,Kenneth Edwards,kennethedwards_543@example.com,Singapore,2024-12-21,retail,True
544,Kathleen Robertson,kathleenrobertson_544@example.com,Germany,2023-11-08,retail,False
545,Mr. Alexander Landry MD,mralexanderlandrymd_545@example.com,Australia,2022-07-09,retail,True
546,Cindy Gomez,cindygomez_546@example.com,United States,2023-07-04,retail,True
547,Johnny Khan,johnnykhan_547@example.com,United States,2022-05-30,retail,True
548,Julie Herrera,julieherrera_548@example.com,Japan,2023-03-21,retail,True
549,Jessica Khan,jessicakhan_549@example.com,Australia,2023-09-13,premium,True
550,Pamela Diaz,pameladiaz_550@example.com,Germany,2022-08-29,retail,True
551,Kelly Lee,kellylee_551@example.com,Germany,2023-02-23,retail,True
552,Angel Gordon,angelgordon_552@example.com,Australia,2023-08-03,retail,True
553,Diana Hays,dianahays_553@example.com,Australia,2023-09-24,retail,True
554,Barbara Hester,barbarahester_554@example.com,India,2024-08-12,retail,False
555,Robert Morgan,robertmorgan_555@example.com,India,2023-10-18,business,True
556,Nicole Gonzalez,nicolegonzalez_556@example.com,Singapore,2022-04-04,retail,True
557,Kathryn Williams,kathrynwilliams_557@example.com,Canada,2022-02-03,retail,False
558,Gary Wells,garywells_558@example.com,Brazil,2024-05-05,retail,True
559,Larry Robertson,larryrobertson_559@example.com,Germany,2024-02-17,retail,True
560,Louis Martin,louismartin_560@example.com,Japan,2023-11-23,retail,True
561,Nancy Evans MD,nancyevansmd_561@example.com,India,2024-08-01,retail,True
562,Kim Erickson,kimerickson_562@example.com,Canada,2022-10-14,retail,True
563,Robert Richardson,robertrichardson_563@example.com,Japan,2022-05-01,retail,True
564,Veronica Silva,veronicasilva_564@example.com,United Kingdom,2022-04-10,retail,True
